 Be Density=1.848
 Energy(eV), Delta, Beta
  6929.21338  7.10243148E-06  4.10769463E-09
  6963.25732  7.03305477E-06  4.02805567E-09
  6997.46973  6.96435518E-06  3.95004385E-09
  7031.84912  6.89632816E-06  3.87362631E-09
  7066.39893  6.82896325E-06  3.79876308E-09
  7101.1167  6.76226182E-06  3.72543463E-09
  7136.00684  6.69621068E-06  3.65360298E-09
  7171.06689  6.630808E-06  3.58323859E-09
  7206.30029  6.56604198E-06  3.51430751E-09
  7241.70557  6.50191078E-06  3.44679618E-09
  7277.28613  6.4384044E-06  3.38066219E-09
  7313.04053  6.37551921E-06  3.31587868E-09
  7348.97119  6.31324701E-06  3.25241567E-09
  7385.07861  6.25158282E-06  3.19024229E-09
  7421.3623  6.19052298E-06  3.1293439E-09
  7457.8252  6.13006159E-06  3.06968806E-09
  7494.4668  6.07019274E-06  3.01124903E-09
  7531.28906  6.01090733E-06  2.95399616E-09
  7568.29199  5.95220308E-06  2.89791569E-09
  7605.47656  5.89407546E-06  2.8429783E-09
  7642.84326  5.83651581E-06  2.78916179E-09
  7680.39453  5.77951687E-06  2.73643264E-09
  7718.12939  5.7230759E-06  2.68477707E-09
  7756.05078  5.66718427E-06  2.63417399E-09
  7794.15771  5.61184015E-06  2.58459631E-09
  7832.45166  5.55703673E-06  2.53603982E-09
  7870.93457  5.50276718E-06  2.48846965E-09
  7909.60547  5.44902923E-06  2.44186915E-09
  7948.4668  5.39581879E-06  2.39621589E-09
  7987.52002  5.34312721E-06  2.35148634E-09
  8026.76367  5.29095223E-06  2.30763608E-09
  8066.20117  5.2392852E-06  2.26465602E-09
  8105.83203  5.18812385E-06  2.22254304E-09
  8145.65771  5.13746136E-06  2.18128848E-09
  8185.6792  5.08729408E-06  2.14087237E-09
  8225.89648  5.03762112E-06  2.10128026E-09
  8266.3125  4.98843156E-06  2.06248774E-09
  8306.92676  4.93972311E-06  2.0244848E-09
  8347.74023  4.89148988E-06  1.98705696E-09
  8388.75488  4.84372731E-06  1.95036964E-09
  8429.96973  4.79643313E-06  1.9144264E-09
  8471.3877  4.74959961E-06  1.87921922E-09
  8513.00977  4.70322266E-06  1.84472837E-09
  8554.83594  4.65729909E-06  1.81093951E-09
  8596.86719  4.61182572E-06  1.77783466E-09
  8639.10547  4.56679754E-06  1.74540626E-09
  8681.55078  4.52221047E-06  1.71363801E-09
  8724.20605  4.47805633E-06  1.68251402E-09
  8767.06934  4.4343351E-06  1.65201908E-09
  8810.14355  4.39104087E-06  1.62214708E-09
  8853.42969  4.34816866E-06  1.59288027E-09
  8896.92871  4.30571527E-06  1.56420576E-09
  8940.64062  4.26367706E-06  1.53611024E-09
  8984.56836  4.22204766E-06  1.50858637E-09
  9028.71094  4.18082755E-06  1.48162216E-09
  9073.07129  4.14001033E-06  1.45520507E-09
  9117.64844  4.09959284E-06  1.42932088E-09
  9162.44531  4.05956962E-06  1.40396272E-09
  9207.46289  4.01993657E-06  1.37911593E-09
  9252.70117  3.98069051E-06  1.35477118E-09
  9298.16113  3.94182825E-06  1.33091693E-09
  9343.8457  3.90334435E-06  1.30754696E-09
  9389.75293  3.86523789E-06  1.28464916E-09
  9435.88672  3.82750295E-06  1.26221333E-09
  9482.24805  3.79013454E-06  1.24022725E-09
  9528.83594  3.75313289E-06  1.2186876E-09
  9575.65234  3.7164923E-06  1.19758159E-09
  9622.7002  3.6802096E-06  1.17690058E-09
  9669.97852  3.64428342E-06  1.15663401E-09
  9717.48828  3.60870831E-06  1.13677734E-09
  9765.2334  3.57347926E-06  1.11731924E-09
  9813.21191  3.53859491E-06  1.09825227E-09
  9861.42578  3.50405139E-06  1.07956666E-09
  9909.87695  3.46984484E-06  1.0612573E-09
  9958.56641  3.43597458E-06  1.0433151E-09
  10007.4951  3.40243469E-06  1.02571684E-09
  10056.6641  3.3692229E-06  1.0083846E-09
  10106.0742  3.33633352E-06  9.91400295E-10
  10155.7275  3.30376429E-06  9.74755276E-10
  10205.625  3.2715127E-06  9.58440327E-10
  10255.7666  3.23957738E-06  9.42451339E-10
  10306.1553  3.20795471E-06  9.26779486E-10
  10356.792  3.17664058E-06  9.11419051E-10
  10407.6768  3.14563295E-06  8.96363539E-10
  10458.8115  3.11493022E-06  8.81606843E-10
  10510.1973  3.08452741E-06  8.67144079E-10
  10561.8369  3.05442063E-06  8.52967641E-10
  10613.7285  3.02460626E-06  8.39071534E-10
  10665.876  2.99508247E-06  8.25448931E-10
  10718.2803  2.96584631E-06  8.12096779E-10
  10770.9414  2.93689709E-06  7.99008804E-10
  10823.8613  2.90823095E-06  7.86178567E-10
  10877.041  2.8798454E-06  7.73602404E-10
  10930.4814  2.85173701E-06  7.61273378E-10
  10984.1865  2.82390192E-06  7.49184215E-10
  11038.1543  2.796339E-06  7.37331918E-10
  11092.3867  2.76904552E-06  7.25713711E-10
  11146.8848  2.74201898E-06  7.14327264E-10
  11201.6523  2.71525528E-06  7.03164138E-10
  11256.6885  2.68875283E-06  6.9221856E-10
  11311.9941  2.66250936E-06  6.814867E-10
  11367.5723  2.63652214E-06  6.70963951E-10
  11423.4248  2.61078776E-06  6.60646648E-10
  11479.5488  2.58530667E-06  6.50531629E-10
  11535.9512  2.56007388E-06  6.40613174E-10
  11592.6289  2.5350887E-06  6.30889119E-10
  11649.5869  2.51034612E-06  6.21354246E-10
  11706.8242  2.48584365E-06  6.12003781E-10
  11764.3418  2.46158083E-06  6.02835837E-10
  11822.1416  2.43755494E-06  5.93845639E-10
  11880.2266  2.41376461E-06  5.85028526E-10
  11938.5967  2.39020665E-06  5.76381165E-10
  11997.2539  2.36687902E-06  5.67901615E-10
  12056.1973  2.34378058E-06  5.5958721E-10
  12115.4326  2.32090724E-06  5.51433565E-10
  12174.958  2.29825741E-06  5.43436296E-10
  12234.7764  2.27582791E-06  5.35592515E-10
  12294.8887  2.25361646E-06  5.27897337E-10
  12355.2959  2.23162169E-06  5.20349652E-10
  12415.999  2.20984202E-06  5.12944021E-10
  12477.0029  2.18827563E-06  5.05642861E-10
